,LONGITUDE,LATITUDE
721,-23.524380726473957,-53.47075719433891
722,-23.804568971825287,-53.3321745068703
723,-24.082433333500468,-53.192580162729094
724,-24.357983109517598,-53.05198584019141
725,-24.631227948646238,-52.91040312462699
726,-24.902177834879808,-52.76784350717069
727,-25.170843072215987,-52.62431838349735
728,-25.43723426975001,-52.47983905269668
729,-25.701362327084574,-52.33441671624534
730,-25.96323842005947,-52.18806247707313
731,-26.222873986803414,-52.0407873387201
732,-26.480280714109842,-51.892602204581834
733,-26.73547052413774,-51.74351787723961
734,-26.988455561438094,-51.5935450578729
735,-27.239248180306014,-51.44269434575087
736,-27.487860932457902,-51.29097623780032
737,-27.734306555032735,-51.13840112824714
738,-27.97859795891593,-50.984979308328356
739,-28.22074821738396,-50.83072096607235
740,-28.460770555067416,-50.67563618614421
741,-28.69867833722979,-50.51973494975382
742,-28.934485059359087,-50.36302713462393
743,-29.16820433706889,-50.20552251501594
744,-29.399849896305298,-50.04723076181051
745,-29.629435563855967,-49.888161442641
746,-29.856975258156965,-49.72832402207704
747,-30.08248298039339,-49.567727861856206
748,-30.30597280588904,-49.40638222116137
749,-30.52745887578055,-49.2442962569415
750,-30.746955388971237,-49.081479024273996
751,-30.96447659435954,-48.917939476766264
752,-31.180036783337087,-48.75368646699469
753,-31.39365028255126,-48.58872874697895
754,-31.605331446926744,-48.423074968689725
755,-31.815094652941173,-48.256733684588205
756,-32.02295429214894,-48.08971334819529
757,-32.22892476494824,-47.922022314689045
758,-32.43302047458556,-47.75366884152853
759,-32.635255821392334,-47.584661089102546
760,-32.83564519724801,-47.41500712140164
761,-33.03420298026457,-47.24471490671195
762,-33.230943529686265,-47.073792318329254
763,-33.42588118099993,-46.9022471352922
764,-33.42588118099993,-46.9022471352922
765,-33.71641821145672,-47.054584510484226
766,-34.00861587221988,-47.20618294460269
767,-34.302484333471604,-47.357034259152485
768,-34.59803365836787,-47.507130201727314
769,-34.89527379644101,-47.6564624461416
770,-35.194214576833474,-47.805022592601674
771,-35.494865701361526,-47.95280216791739
772,-35.797236737408205,-48.09979262575574
773,-36.10133711064509,-48.245985346937914
774,-36.407176097582195,-48.39137163978127
775,-36.71476281794614,-48.535942740487734
776,-37.02410622688631,-48.67968981358018
777,-37.33521510700962,-48.82260395238833
778,-37.648098060244116,-48.96467617958553
779,-37.96276349953241,-49.10589744777838
780,-38.27921964035593,-49.24625864015037
781,-38.59747449209146,-49.385750571161324
782,-38.91753584920141,-49.52436398730437
783,-39.23941128226017,-49.66208956792156
784,-39.563108128818506,-49.79891792608046
785,-39.888633484108944,-49.9348396095126
786,-40.215994191595044,-50.0698451016158
787,-40.54519683336809,-50.20392482252195
788,-40.876247720394865,-50.33706913023165
789,-41.20915288262089,-50.469268321817424
790,-41.54391805893366,-50.600512634697004
791,-41.880548686991034,-50.73079224797829
792,-42.21904989292018,-50.8600972838775
793,-42.55942648089328,-50.98841780921182
794,-42.9016829225862,-51.1157438369684
795,-43.2458233465273,-51.24206532795072
796,-43.59185152734376,-51.36737219250404
797,-43.93977087491327,-51.49165429232108
798,-44.28958442342981,-51.61490144232937
799,-44.641294820392375,-51.73710341266138
800,-44.99490431552619,-51.858249930708816
801,-45.3504147496467,-51.97833068326209
802,-45.70782754347686,-52.097335318736064
803,-46.06714368642888,-52.21525344948303
804,-46.4283637253626,-52.33207465419403
805,-46.79148775333241,-52.447788480389
806,-47.156515398335955,-52.56238444699698
807,-47.52344581207808,-52.675852047026495
808,-47.89227765876414,-52.78818075032719
809,-48.26300910393717,-52.8993600064428
810,-48.63563780337454,-53.00937924755595
811,-49.01016089205937,-53.118227891525
812,-49.38657497324357,-53.225895345013114
813,-49.76487610761894,-53.33237100670928
814,-50.14505980261411,-53.437644270641414
815,-50.52712100183496,-53.54170452958105
816,-50.91105407466724,-53.644541178539306
817,-51.29685280605988,-53.74614361835342
818,-51.68451038650874,-53.84650125936311
819,-52.074019402260404,-53.94560352517588
820,-52.465371825756165,-54.04343985652032
821,-52.85855900633669,-54.139999715185766
822,-53.2535716612285,-54.235272588047295
823,-53.650399866833126,-54.32924799117418
824,-54.04903305034064,-54.421915474020125
825,-54.44945998168904,-54.513264623693296
826,-54.85166876589145,-54.60328506930368
827,-55.25564683575301,-54.691966486386036
828,-55.661380944999586,-54.779298601394984
829,-56.06885716184027,-54.86527119627026
830,-56.47806086298581,-54.949874113068624
831,-56.8889767281449,-55.03309725865945
832,-57.30158873502014,-55.11493060948052
833,-57.71588015482517,-55.19536421635054
834,-58.13183354834458,-55.274388209334425
835,-58.54943076255734,-55.351992802657335
836,-58.968652927844424,-55.42816829966348
837,-59.38948045580085,-55.50290509781496
838,-59.81189303767161,-55.576193693726246
839,-60.235869643430505,-55.64802468822943
840,-60.66138852152013,-55.71838879146523
841,-61.088427199270676,-55.787276827994596
842,-61.51696248401396,-55.85467974192554
843,-61.94697046490878,-55.92058860204962
844,-62.37842651549224,-55.98499460698261
845,-62.811305296970765,-56.047889090303045
846,-63.24558076226354,-56.109263525683126
847,-63.681226160809835,-56.16910953200563
848,-64.1182140441502,-56.22741887846039
849,-64.55651627229084,-56.28418348961446
850,-64.99610402085786,-56.339395450448784
851,-65.4369477890484,-56.39304701135548
852,-65.87901740838241,-56.44513059308859
853,-66.32228205225826,-56.495638791661825
854,-66.76671024631362,-56.54456438318646
855,-67.2122698795913,-56.5919003286425
856,-67.65892821650799,-56.6376397785764
857,-68.10665190962192,-56.68177607771848
858,-68.55540701319468,-56.724302769513116
859,-69.00515899753891,-56.76521360055503
860,-69.45587276414382,-56.804502524924885
861,-69.90751266156661,-56.842163708417445
862,-70.36004250207804,-56.8781915326558
863,-70.81342557904681,-56.912580599085025
864,-71.26762468504673,-56.945325732839045
865,-71.7226021306686,-56.976421986474165
866,-72.17831976401662,-57.00586464356361
867,-72.63473899086753,-57.03364922214651
868,-73.0918207954694,-57.05977147802626
869,-73.54952576195456,-57.084227407912174
870,-74.0078140963401,-57.107013252399234
871,-74.4666456490876,-57.12812549878112
872,-74.92597993819197,-57.14756088369118
873,-75.38577617276862,-57.16531639556718
874,-75.84599327710565,-57.181389276935285
875,-76.30658991514746,-57.19577702650933
876,-76.76752451537452,-57.208477401101646
877,-77.22875529604295,-57.21948841734217
878,-77.69024029074652,-57.2288083532025
879,-78.15193737426297,-57.23643574932251
880,-78.61380428864544,-57.24236941013676
881,-79.07579866951934,-57.24660840479918
882,-79.53787807254426,-57.249152067903665
883,-80.00000000000001,-57.24999999999999
884,-80.46212192745575,-57.249152067903665
885,-80.92420133048067,-57.24660840479918
886,-81.38619571135459,-57.24236941013676
887,-81.84806262573706,-57.23643574932251
888,-82.30975970925351,-57.2288083532025
889,-82.77124470395708,-57.21948841734217
890,-83.23247548462551,-57.208477401101646
891,-83.69341008485257,-57.19577702650933
892,-84.15400672289438,-57.181389276935285
893,-84.61422382723141,-57.16531639556718
894,-85.07402006180806,-57.14756088369118
895,-85.53335435091243,-57.12812549878112
896,-85.99218590365992,-57.107013252399234
897,-86.45047423804547,-57.084227407912174
898,-86.90817920453063,-57.05977147802626
899,-87.3652610091325,-57.03364922214651
900,-87.82168023598341,-57.00586464356361
901,-88.27739786933142,-56.976421986474165
902,-88.73237531495332,-56.945325732839045
903,-89.18657442095322,-56.912580599085025
904,-89.63995749792197,-56.8781915326558
905,-90.09248733843341,-56.842163708417445
906,-90.54412723585621,-56.804502524924885
907,-90.99484100246111,-56.76521360055503
908,-91.44459298680535,-56.724302769513116
909,-91.8933480903781,-56.68177607771848
910,-92.34107178349203,-56.6376397785764
911,-92.78773012040871,-56.5919003286425
912,-93.2332897536864,-56.54456438318646
913,-93.67771794774177,-56.495638791661825
914,-94.1209825916176,-56.44513059308859
915,-94.56305221095161,-56.39304701135548
916,-95.00389597914219,-56.339395450448784
917,-95.4434837277092,-56.28418348961446
918,-95.88178595584981,-56.22741887846039
919,-96.3187738391902,-56.16910953200563
920,-96.75441923773649,-56.109263525683126
921,-97.18869470302926,-56.047889090303045
922,-97.62157348450778,-55.98499460698261
923,-98.05302953509124,-55.92058860204962
924,-98.48303751598607,-55.85467974192554
925,-98.91157280072935,-55.787276827994596
926,-99.33861147847989,-55.71838879146523
927,-99.76413035656952,-55.64802468822943
928,-100.18810696232842,-55.576193693726246
929,-100.61051954419916,-55.50290509781496
930,-101.0313470721556,-55.42816829966348
931,-101.45056923744269,-55.351992802657335
932,-101.86816645165544,-55.274388209334425
933,-102.28411984517486,-55.19536421635054
934,-102.69841126497988,-55.11493060948052
935,-103.11102327185512,-55.03309725865945
936,-103.52193913701421,-54.949874113068624
937,-103.93114283815976,-54.86527119627026
938,-104.33861905500044,-54.779298601394984
939,-104.744353164247,-54.691966486386036
940,-105.14833123410857,-54.60328506930368
941,-105.550540018311,-54.513264623693296
942,-105.9509669496594,-54.421915474020125
943,-106.3496001331669,-54.32924799117418
944,-106.74642833877152,-54.235272588047295
945,-107.14144099366332,-54.139999715185766
946,-107.53462817424386,-54.04343985652032
947,-107.92598059773962,-53.94560352517588
948,-108.31548961349128,-53.84650125936311
949,-108.70314719394014,-53.74614361835342
950,-109.08894592533277,-53.644541178539306
951,-109.47287899816506,-53.54170452958105
952,-109.8549401973859,-53.437644270641414
953,-110.23512389238108,-53.33237100670928
954,-110.61342502675643,-53.225895345013114
955,-110.98983910794065,-53.118227891525
956,-111.36436219662548,-53.00937924755595
957,-111.73699089606285,-52.8993600064428
958,-112.1077223412359,-52.78818075032719
959,-112.47655418792193,-52.675852047026495
960,-112.84348460166406,-52.56238444699698
961,-113.20851224666762,-52.447788480389
962,-113.57163627463741,-52.33207465419403
963,-113.93285631357114,-52.21525344948303
964,-114.29217245652318,-52.097335318736064
965,-114.64958525035333,-51.97833068326209
966,-115.00509568447386,-51.858249930708816
967,-115.35870517960765,-51.73710341266138
968,-115.71041557657023,-51.61490144232937
969,-116.06022912508676,-51.49165429232108
970,-116.40814847265626,-51.36737219250404
971,-116.75417665347273,-51.24206532795072
972,-117.09831707741384,-51.1157438369684
973,-117.44057351910675,-50.98841780921182
974,-117.78095010707986,-50.8600972838775
975,-118.119451313009,-50.73079224797829
976,-118.45608194106637,-50.600512634697004
977,-118.79084711737914,-50.469268321817424
978,-119.12375227960518,-50.33706913023165
979,-119.45480316663195,-50.20392482252195
980,-119.78400580840498,-50.0698451016158
981,-120.1113665158911,-49.9348396095126
982,-120.43689187118152,-49.79891792608046
983,-120.76058871773985,-49.66208956792156
984,-121.08246415079861,-49.52436398730437
985,-121.40252550790856,-49.385750571161324
986,-121.72078035964408,-49.24625864015037
987,-122.03723650046764,-49.10589744777838
988,-122.3519019397559,-48.96467617958553
989,-122.66478489299041,-48.82260395238833
990,-122.97589377311371,-48.67968981358018
991,-123.28523718205389,-48.53594274048771
992,-123.59282390241783,-48.391371639781255
993,-123.89866288935495,-48.2459853469379
994,-124.20276326259183,-48.09979262575572
995,-124.5051342986385,-47.95280216791737
996,-124.80578542316657,-47.80502259260165
997,-125.10472620355903,-47.65646244614158
998,-125.40196634163216,-47.50713020172729
999,-125.69751566652843,-47.35703425915247
1000,-125.99138412778017,-47.206182944602666
1001,-126.28358178854332,-47.054584510484204
1002,-126.57411881900009,-46.902247135292185
1003,-126.86300548992946,-46.74917892351621
